simulation_id,timestamp,city,area,hour,day_of_week,is_weekend,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_severity_index,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,traffic_intensity_score,congestion_probability,accident_probability,congestion_occurred,accident_occurred,active_scenarios,scenario_count
8059,2024-05-26 13:00:00,london,Hammersmith,13,6,1,21.08,40,48.51,66.12,4482,33.28,2740,8.14,9,Low,Dry,982.01,0.8003,0.1062,1,0,Heavy Rain|Strong Winds,2
8060,2024-03-18 22:00:00,london,Hackney,22,0,0,21.36,70,9.54,51.71,6775,18.02,1615,25.67,6,Low,Damaged,612.66,0.6386,0.2133,0,0,Strong Winds,1
8061,2024-04-25 09:00:00,london,Hammersmith,9,3,0,29.07,57,10.7,1.48,8494,8.51,4344,85.34,3,High,Snowy,2026.65,0.5491,0.355,0,0,Normal,0
8062,2024-05-26 13:00:00,london,Southwark,13,6,1,21.08,40,48.51,66.12,6959,29.96,3550,6.45,7,High,Snowy,1449.15,0.7634,0.3211,1,1,Heavy Rain|Strong Winds,2
8063,2024-03-24 06:00:00,london,Westminster,6,6,1,27.34,62,38.16,62.24,2485,35.53,775,59.36,1,High,Wet,272.02,0.8259,0.3545,0,1,Heavy Rain|Strong Winds,2
8064,2024-01-09 17:00:00,london,Camden,17,1,0,-1.83,48,46.2,40.57,5116,25.7,3312,84.56,4,High,Dry,1336.45,0.7174,0.2547,0,1,Heavy Rain|Temperature Extremes,2
8065,2024-07-18 23:00:00,london,Camden,23,3,0,13.95,26,39.99,61.15,880,31.11,4903,96.35,0,High,Wet,1692.4,0.776,0.4713,0,1,Heavy Rain|Strong Winds,2
8066,2024-01-24 17:00:00,london,Southwark,17,2,0,-2.41,60,43.9,66.07,6345,41.79,1532,72.8,9,Medium,Wet,592.85,0.8991,0.357,1,0,Heavy Rain|Temperature Extremes|Strong Winds,3
8067,2024-03-29 06:00:00,london,Hackney,6,4,0,0.19,43,6.16,27.12,11037,10.95,2456,71.53,3,Medium,Dry,1172.17,0.5712,0.1341,1,0,Normal,0
8068,2024-05-02 00:00:00,london,Hammersmith,0,3,0,19.4,55,3.26,66.81,2593,20.77,1809,70.85,6,Low,Snowy,821.55,0.6662,0.2542,1,0,Strong Winds,1
8069,2024-03-02 19:00:00,london,Westminster,19,5,1,4.34,39,32.4,14.53,8327,18.27,1207,119.48,6,High,Damaged,553.44,0.6411,0.7812,0,0,Heavy Rain,1
8070,2024-03-13 21:23:00,london,Southwark,21,2,0,13.43,23,6.95,61.01,3829,17.4,1737,110.11,3,Medium,Dry,831.13,0.6325,0.2272,1,0,Strong Winds,1
8071,2024-06-05 20:00:00,london,Kensington,20,2,0,-4.32,80,12.05,29.89,7515,16.28,774,17.28,9,High,Wet,264.92,0.6216,0.1906,0,0,Temperature Extremes,1
8072,2024-07-17 22:00:00,london,Westminster,22,2,0,25.17,40,43.65,68.01,10538,33.6,2398,110.56,1,High,Dry,1036.8,0.8039,0.3769,1,1,Heavy Rain|Strong Winds,2
8073,2024-05-03 11:00:00,london,Westminster,11,4,0,17.36,41,4.99,14.18,3157,6.61,1991,67.59,6,High,Damaged,676.84,0.5323,0.3556,1,0,Normal,0
8074,2024-01-13 18:00:00,london,Kensington,18,5,1,7.85,37,2.63,47.36,7051,15.88,2497,46.51,7,Low,Wet,1042.92,0.6177,0.1395,0,0,Normal,0
8075,2024-04-02 10:00:00,london,Hammersmith,10,1,0,4.0,26,45.88,44.49,5903,24.63,2049,75.02,4,Medium,Wet,917.57,0.7061,0.2775,1,0,Heavy Rain,1
8076,2024-02-24 13:00:00,london,Camden,13,5,1,18.56,72,5.36,78.12,4628,19.9,759,18.44,5,Low,Damaged,304.37,0.6573,0.215,1,0,Strong Winds,1
8077,2024-03-11 04:00:00,london,Kensington,4,0,0,-1.61,24,10.93,49.9,6705,19.0,3933,27.91,5,Low,Wet,1316.99,0.6484,0.132,1,0,Temperature Extremes,1
8078,2024-06-18 02:00:00,london,Hackney,2,1,0,2.2,43,32.99,44.56,4904,26.28,4538,79.82,9,High,Snowy,1693.98,0.7235,0.4913,0,1,Heavy Rain,1
8079,2024-05-31 07:00:00,london,Hackney,7,4,0,4.44,63,2.13,45.4,8726,12.31,4503,71.07,6,Low,Dry,1614.76,0.5838,0.1061,1,0,Normal,0
8080,2024-04-07 11:00:00,london,Hackney,11,6,1,31.19,28,37.85,78.61,11669,38.21,1799,50.21,1,Low,Wet,636.0,0.8568,0.2135,1,0,Heavy Rain|Temperature Extremes|Strong Winds,3
8081,2024-06-09 19:00:00,london,Chelsea,19,6,1,21.17,58,1.63,66.93,2694,21.31,1960,34.22,7,Medium,Damaged,921.32,0.6717,0.3105,1,1,Strong Winds,1
8082,2024-06-27 21:00:00,london,Kensington,21,3,0,32.96,61,32.39,3.71,3316,16.83,2008,30.6,1,Medium,Snowy,854.0,0.6269,0.2219,1,0,Heavy Rain|Temperature Extremes,2
8083,2024-01-06 13:00:00,london,Hackney,13,5,1,22.58,89,42.13,73.32,5996,26.86,3130,29.03,8,Low,Snowy,1471.82,0.7297,0.2055,1,0,Heavy Rain|High Humidity|Strong Winds,3
8084,2024-05-23 09:00:00,london,Kensington,9,3,0,19.6,58,45.14,33.66,8932,21.58,3749,34.34,9,Medium,Wet,1668.26,0.6744,0.1874,0,1,Heavy Rain,1
8085,2024-02-05 09:00:00,london,Westminster,9,0,0,34.91,26,14.87,21.32,7086,15.1,4720,11.18,1,Medium,Snowy,1942.15,0.6101,0.1979,1,0,Temperature Extremes,1
8086,2024-05-14 12:00:00,london,Islington,12,1,0,6.18,78,9.69,64.33,7789,20.83,3378,115.31,4,Medium,Dry,1361.98,0.6668,0.2566,1,0,Strong Winds,1
8087,2024-03-16 09:00:00,london,Southwark,9,5,1,3.85,79,43.48,8.86,6709,17.99,1305,14.12,9,High,Damaged,589.76,0.6383,0.3263,0,1,Heavy Rain,1
8088,2024-06-08 07:20:00,london,Chelsea,7,5,1,30.91,20,38.69,70.89,1630,40.36,2503,55.57,3,Low,Dry,958.75,0.8821,0.1535,1,0,Heavy Rain|Temperature Extremes|Strong Winds,3
8089,2024-03-02 19:00:00,london,Westminster,19,5,1,4.34,39,32.4,14.53,8327,18.41,1207,117.51,6,High,Damaged,397.38,0.6425,0.7684,1,1,Heavy Rain,1
8090,2024-06-01 10:00:00,london,Kensington,10,5,1,10.43,41,26.06,74.89,10071,24.22,3089,71.95,1,Medium,Dry,1197.11,0.7017,0.1783,1,1,Heavy Rain|Strong Winds,2
8091,2024-02-29 19:00:00,london,Hammersmith,19,3,0,21.14,21,1.04,43.9,10873,10.75,1837,82.96,9,Medium,Damaged,675.11,0.5694,0.3727,1,0,Normal,0
8092,2024-04-04 06:00:00,london,Kensington,6,3,0,29.05,79,11.79,76.53,7696,21.54,4220,50.53,5,Low,Wet,1372.99,0.674,0.1617,1,1,Strong Winds,1
8093,2024-04-09 20:07:00,london,Westminster,20,1,0,-1.16,74,31.27,29.1,4128,19.61,3340,19.63,7,Medium,Wet,1239.24,0.6544,0.1674,1,0,Heavy Rain|Temperature Extremes,2
8094,2024-05-18 02:00:00,london,Hackney,2,5,1,2.96,56,26.96,25.66,6129,21.52,435,100.36,4,Medium,Wet,152.23,0.6738,0.3361,1,0,Heavy Rain,1
8095,2024-06-08 07:20:00,london,Chelsea,7,5,1,30.91,20,38.69,70.89,1630,30.41,2503,51.89,3,Low,Dry,1060.87,0.7683,0.1278,1,1,Heavy Rain|Temperature Extremes|Strong Winds,3
8096,2024-02-04 21:00:00,london,Islington,21,6,1,0.73,81,28.43,14.85,2239,16.7,584,14.37,1,Low,Wet,212.09,0.6256,0.1192,1,0,Heavy Rain|High Humidity,2
8097,2024-06-16 07:00:00,london,Southwark,7,6,1,23.34,98,9.63,63.78,8581,17.88,3062,83.22,6,Low,Snowy,1119.07,0.6373,0.2702,0,1,High Humidity|Strong Winds,2
8098,2024-03-09 17:00:00,london,Hackney,17,5,1,33.65,73,44.06,12.01,5263,25.73,3972,44.87,0,Medium,Dry,1406.34,0.7177,0.1451,0,0,Heavy Rain|Temperature Extremes,2
8099,2024-01-08 23:00:00,london,Kensington,23,0,0,17.71,66,27.09,65.85,3326,20.82,4187,16.74,7,Low,Dry,1903.88,0.6667,0.0871,1,0,Heavy Rain|Strong Winds,2
8100,2024-07-11 10:00:00,london,Islington,10,3,0,26.34,48,11.3,15.82,6086,10.25,4664,22.71,0,Medium,Dry,1688.76,0.5648,0.0917,0,0,Normal,0
8101,2024-06-09 19:00:00,london,Chelsea,19,6,1,21.17,58,1.63,66.93,2694,16.29,1960,33.06,7,Medium,Damaged,633.35,0.6217,0.2782,1,0,Strong Winds,1
8102,2024-05-11 17:00:00,london,Hackney,17,5,1,5.47,82,38.82,30.8,9396,23.29,1696,24.42,6,High,Wet,803.45,0.6921,0.2259,0,1,Heavy Rain|High Humidity,2
8103,2024-03-05 03:00:00,london,Islington,3,1,0,21.05,44,39.18,54.47,6275,28.85,1481,61.27,0,Low,Dry,543.62,0.7512,0.1349,0,0,Heavy Rain|Strong Winds,2
8104,2024-05-31 07:00:00,london,Hackney,7,4,0,4.44,63,2.13,45.4,8726,13.78,4503,62.23,6,Low,Dry,1863.81,0.5976,0.1012,1,0,Normal,0
8105,2024-04-07 11:00:00,london,Islington,11,6,1,31.19,28,37.85,78.61,12202,36.26,3820,117.76,5,Medium,Damaged,1667.49,0.8343,0.8,1,1,Heavy Rain|Temperature Extremes|Strong Winds,3
8106,2024-02-24 13:00:00,london,Camden,13,5,1,18.56,72,5.36,78.12,4628,20.69,759,17.36,5,Low,Damaged,364.07,0.6654,0.2176,1,0,Strong Winds,1
8107,2024-06-18 09:00:00,london,Hackney,9,1,0,1.63,44,15.71,12.41,7721,11.54,1517,13.42,7,Low,Snowy,642.73,0.5766,0.141,1,0,Normal,0
8108,2024-06-20 17:00:00,london,Camden,17,3,0,12.01,33,43.6,71.02,8242,33.81,585,22.45,1,Medium,Damaged,268.44,0.8063,0.3631,1,0,Heavy Rain|Strong Winds,2
8109,2024-02-08 10:00:00,london,Westminster,10,3,0,0.26,37,48.15,8.11,9927,18.72,2706,98.03,3,Low,Snowy,1276.92,0.6456,0.3185,1,1,Heavy Rain,1
8110,2024-05-18 02:00:00,london,Hackney,2,5,1,11.5,54,12.81,11.79,2782,7.84,435,106.64,4,Medium,Wet,151.09,0.5431,0.2628,1,0,Normal,0
8111,2024-06-25 18:00:00,london,Chelsea,18,1,0,7.92,65,21.77,49.86,7327,23.02,3092,45.18,0,Medium,Snowy,1470.9,0.6893,0.2767,0,0,Heavy Rain,1
8112,2024-07-06 12:00:00,london,Westminster,12,5,1,30.42,70,7.17,59.05,7313,18.23,1145,86.74,4,High,Wet,516.83,0.6407,0.338,1,0,Temperature Extremes|Strong Winds,2
8113,2024-01-17 20:00:00,london,Chelsea,20,2,0,19.09,63,7.77,13.2,7639,5.73,1535,75.4,8,Medium,Damaged,529.84,0.5246,0.3036,0,0,Normal,0
8114,2024-05-13 23:00:00,london,Camden,23,0,0,11.65,58,25.57,20.45,1843,15.18,4692,13.15,4,Medium,Snowy,1933.16,0.6109,0.1991,0,0,Heavy Rain,1
8115,2024-01-06 01:00:00,london,Kensington,1,5,1,20.64,32,29.22,6.45,4001,12.36,1422,110.64,9,Medium,Damaged,595.82,0.5842,0.5103,0,1,Heavy Rain,1
8116,2024-04-26 00:00:00,london,Westminster,0,4,0,6.82,88,10.58,8.18,2845,6.42,2408,44.15,8,Medium,Wet,1106.87,0.5306,0.1414,1,0,High Humidity,1
8117,2024-01-16 21:00:00,london,Southwark,21,1,0,-2.0,87,46.2,53.03,7699,26.83,4256,108.88,4,Medium,Snowy,1495.97,0.7294,0.5382,1,0,Heavy Rain|Temperature Extremes|High Humidity|Strong Winds,4
8118,2024-07-17 17:00:00,london,Islington,17,2,0,11.69,79,9.2,79.34,6632,26.89,2468,69.59,9,High,Damaged,1142.43,0.7301,0.563,0,0,Strong Winds,1
8119,2024-04-27 05:00:00,london,Islington,5,5,1,16.93,42,26.9,26.5,5328,13.85,4458,112.2,2,High,Wet,1612.06,0.5982,0.3962,1,1,Heavy Rain,1
8120,2024-04-29 05:00:00,london,Chelsea,5,0,0,9.33,78,27.21,67.5,7047,27.95,1901,125.05,5,High,Snowy,912.26,0.7415,0.7924,1,1,Heavy Rain|Strong Winds,2
8121,2024-04-25 09:00:00,london,Hammersmith,9,3,0,29.07,57,10.7,1.48,8494,7.76,4344,89.46,3,High,Snowy,1824.64,0.5424,0.3626,0,0,Normal,0
8122,2024-01-24 17:00:00,london,Southwark,17,2,0,16.78,47,33.57,51.97,6354,26.08,1532,74.62,9,Medium,Wet,538.78,0.7214,0.2837,0,1,Heavy Rain|Strong Winds,2
8123,2024-04-17 04:00:00,london,Hackney,4,2,0,0.59,71,13.68,40.43,8054,16.66,1903,58.98,2,Medium,Dry,792.08,0.6253,0.1363,1,0,Normal,0
8124,2024-03-26 04:00:00,london,Westminster,4,1,0,19.47,93,20.74,73.31,2217,29.75,3439,75.54,3,Low,Wet,1487.67,0.761,0.2346,1,0,Heavy Rain|High Humidity|Strong Winds,3
8125,2024-06-05 20:00:00,london,Kensington,20,2,0,-4.32,80,12.05,29.89,7515,14.51,774,15.14,9,High,Wet,293.06,0.6045,0.1821,1,0,Temperature Extremes,1
8126,2024-02-07 19:00:00,london,Hammersmith,19,2,0,-4.28,69,35.86,19.01,2520,21.15,2737,71.03,3,High,Damaged,884.62,0.6701,0.5131,0,1,Heavy Rain|Temperature Extremes,2
8127,2024-07-09 11:00:00,london,Islington,11,1,0,30.34,59,1.07,6.99,9175,6.81,3326,6.63,5,Low,Snowy,1217.43,0.5341,0.1232,1,0,Temperature Extremes,1
8128,2024-05-07 02:00:00,london,Hammersmith,2,1,0,28.14,74,42.24,54.49,9403,24.59,2142,11.66,0,Low,Snowy,990.94,0.7056,0.1844,1,1,Heavy Rain|Strong Winds,2
8129,2024-04-08 01:01:00,london,Chelsea,1,0,0,34.9,93,16.58,45.08,2800,18.2,4680,100.06,8,Low,Wet,1982.97,0.6404,0.2412,1,0,Temperature Extremes|High Humidity,2
8130,2024-07-12 15:00:00,london,Kensington,15,4,0,6.95,28,37.77,0.15,5599,14.73,4788,25.2,0,Low,Damaged,2296.12,0.6066,0.1982,1,0,Heavy Rain,1
8131,2024-07-17 12:00:00,london,Hackney,12,2,0,34.93,29,26.83,34.14,3199,25.89,3438,34.08,5,High,Snowy,1567.06,0.7194,0.3327,1,0,Heavy Rain|Temperature Extremes,2
8132,2024-06-05 00:00:00,london,Islington,0,2,0,33.63,24,3.62,30.18,9873,14.63,4535,108.54,9,Low,Damaged,1780.86,0.6057,0.4051,1,0,Temperature Extremes,1
8133,2024-06-19 10:00:00,london,Westminster,10,2,0,0.53,60,5.47,6.52,8979,8.14,4147,84.32,8,High,Snowy,1500.44,0.5458,0.3481,0,0,Normal,0
8134,2024-03-01 19:00:00,london,Islington,19,4,0,32.77,24,7.74,35.57,5478,19.74,1598,47.45,6,Low,Snowy,721.71,0.6558,0.2032,1,0,Temperature Extremes,1
8135,2024-05-19 13:42:00,london,Westminster,13,6,1,29.2,54,12.36,57.56,6094,19.36,3082,26.74,2,Medium,Wet,1182.71,0.6519,0.1719,1,0,Strong Winds,1
8136,2024-03-26 04:00:00,london,Westminster,4,1,0,20.57,89,37.26,63.37,5453,31.44,3439,85.4,3,Low,Wet,1600.41,0.7797,0.2656,1,1,Heavy Rain|High Humidity|Strong Winds,3
8137,2024-03-11 18:00:00,london,Kensington,18,0,0,10.06,38,34.53,58.43,4957,24.4,2252,83.72,6,Low,Dry,1063.52,0.7036,0.1542,1,0,Heavy Rain|Strong Winds,2
8138,2024-04-27 17:00:00,london,Hammersmith,17,5,1,11.47,31,11.69,0.75,4748,4.27,4357,74.96,1,Low,Wet,1402.65,0.5122,0.1338,1,0,Normal,0
8139,2024-02-07 02:00:00,london,Southwark,2,2,0,33.95,97,24.7,37.33,5302,19.09,908,63.24,1,High,Damaged,328.04,0.6493,0.4582,0,0,Heavy Rain|Temperature Extremes|High Humidity,3
8140,2024-06-10 07:22:00,london,Westminster,7,0,0,25.93,65,36.25,51.58,10841,24.82,1870,81.07,2,Low,Wet,778.46,0.7081,0.2271,0,0,Heavy Rain|Strong Winds,2
8141,2024-04-06 16:00:00,london,Westminster,16,5,1,-2.73,89,34.1,32.93,9559,20.54,945,38.15,5,Medium,Wet,333.81,0.6639,0.1882,1,0,Heavy Rain|Temperature Extremes|High Humidity,3
8142,2024-01-08 04:00:00,london,Islington,4,0,0,21.97,99,16.49,54.21,3429,21.56,475,56.06,8,Low,Snowy,207.08,0.6742,0.2259,1,0,High Humidity|Strong Winds,2
8143,2024-06-15 03:00:00,london,Hammersmith,3,5,1,7.87,21,47.0,47.49,5231,33.21,550,127.62,9,High,Dry,260.47,0.7995,0.4431,1,0,Heavy Rain,1
8144,2024-05-18 16:00:00,london,Islington,16,5,1,25.23,96,41.06,59.04,1221,34.29,4860,92.51,1,High,Wet,1753.13,0.8117,0.4773,1,0,Heavy Rain|High Humidity|Strong Winds,3
8145,2024-07-17 21:00:00,london,Southwark,21,2,0,-2.41,48,4.82,15.44,8116,12.05,462,31.43,7,High,Dry,213.75,0.5814,0.1232,1,0,Temperature Extremes,1
8146,2024-01-19 22:00:00,london,Westminster,22,4,0,13.89,28,43.83,16.75,3107,21.12,2649,39.99,8,Low,Wet,1059.78,0.6697,0.1482,1,0,Heavy Rain,1
8147,2024-01-10 14:00:00,london,Hammersmith,14,2,0,4.89,33,31.7,75.71,8599,35.44,2418,72.02,1,High,Snowy,1034.28,0.8248,0.5301,1,0,Heavy Rain|Strong Winds,2
8148,2024-07-17 22:00:00,london,Westminster,22,2,0,25.17,40,43.65,68.01,9165,38.02,2557,12.26,6,Low,Dry,922.28,0.8546,0.1151,1,0,Heavy Rain|Strong Winds,2
8149,2024-05-12 05:00:00,london,Chelsea,5,6,1,1.36,23,44.3,75.6,6762,37.43,949,61.32,3,High,Damaged,392.68,0.8478,0.6186,1,0,Heavy Rain|Strong Winds,2
8150,2024-04-07 11:00:00,london,Islington,11,6,1,31.19,28,37.85,78.61,12202,28.95,3820,110.81,5,Medium,Damaged,1581.47,0.7523,0.7113,0,1,Heavy Rain|Temperature Extremes|Strong Winds,3
8151,2024-02-25 05:00:00,london,Southwark,5,6,1,21.12,41,47.86,19.14,7873,23.61,3369,29.66,3,Medium,Snowy,1443.55,0.6953,0.2527,0,0,Heavy Rain,1
8152,2024-05-02 00:00:00,london,Hammersmith,0,3,0,19.4,55,3.26,66.81,2593,17.46,1809,67.4,6,Low,Snowy,851.12,0.6331,0.23,0,0,Strong Winds,1
8153,2024-03-05 03:00:00,london,Islington,3,1,0,21.05,44,39.18,54.47,6275,26.37,1481,57.81,0,Low,Dry,616.81,0.7245,0.1254,0,0,Heavy Rain|Strong Winds,2
8154,2024-03-12 15:00:00,london,Islington,15,1,0,13.48,93,24.37,39.67,6099,17.79,983,63.57,8,Medium,Dry,471.38,0.6364,0.1454,1,0,Heavy Rain|High Humidity,2
8155,2024-04-16 13:00:00,london,Hackney,13,1,0,-4.31,41,46.01,66.89,7795,43.04,3538,48.12,5,Low,Dry,1545.92,0.9141,0.1499,1,0,Heavy Rain|Temperature Extremes|Strong Winds,3
8156,2024-06-27 14:00:00,london,Camden,14,3,0,19.67,31,4.68,61.96,2028,19.99,830,29.66,5,High,Dry,275.27,0.6583,0.145,1,1,Strong Winds,1
8157,2024-05-10 08:00:00,london,Camden,8,4,0,2.74,68,9.99,68.05,8268,19.47,1451,46.56,1,High,Wet,503.08,0.653,0.2408,0,1,Strong Winds,1
8158,2024-04-20 09:00:00,london,Hackney,9,5,1,17.49,79,17.06,30.14,4903,12.48,1699,79.98,7,Low,Snowy,751.38,0.5854,0.2322,1,0,Normal,0
8159,2024-01-11 16:00:00,london,Hackney,16,3,0,19.41,59,17.67,35.46,4830,17.24,2534,37.79,6,Medium,Snowy,815.87,0.6309,0.2339,1,0,Normal,0
8160,2024-04-27 17:00:00,london,Hammersmith,17,5,1,11.47,31,11.69,0.75,4748,3.81,4357,68.84,1,Low,Wet,2023.6,0.5083,0.1246,0,0,Normal,0
8161,2024-03-26 11:00:00,london,Southwark,11,1,0,9.87,94,17.14,70.45,7407,22.87,4040,96.72,3,Low,Damaged,1326.59,0.6877,0.4264,1,0,High Humidity|Strong Winds,2
8162,2024-01-18 20:32:00,london,Southwark,20,3,0,22.97,70,8.0,15.03,4944,7.88,1354,122.1,6,Low,Wet,605.44,0.5434,0.2359,0,0,Normal,0
8163,2024-01-09 17:00:00,london,Camden,17,1,0,-1.83,48,46.2,40.57,5116,27.3,3312,90.89,4,High,Dry,1171.82,0.7345,0.279,1,0,Heavy Rain|Temperature Extremes,2
8164,2024-02-22 08:00:00,london,Islington,8,3,0,19.12,91,34.52,8.12,6712,14.66,114,5.0,9,High,Snowy,396628.58,0.606,0.2388,1,0,Heavy Rain|High Humidity,2
8165,2024-03-01 04:00:00,london,Camden,4,4,0,12.49,93,15.64,61.34,2117,24.82,1324,64.2,1,Low,Damaged,448.88,0.708,0.3225,0,1,High Humidity|Strong Winds,2
8166,2024-06-10 15:00:00,london,Kensington,15,0,0,26.2,92,22.29,32.38,11912,17.56,576,107.15,4,High,Snowy,210.55,0.6341,0.5449,0,0,Heavy Rain|High Humidity,2
8167,2024-04-13 04:00:00,london,Hammersmith,4,5,1,33.3,27,16.34,1.47,4278,8.7,457,94.98,5,Low,Wet,201.62,0.5508,0.184,1,0,Temperature Extremes,1
8168,2024-02-08 04:00:00,london,Hammersmith,4,3,0,-4.43,40,30.17,61.77,2890,32.96,4506,22.48,5,High,Dry,1642.29,0.7967,0.1764,1,1,Heavy Rain|Temperature Extremes|Strong Winds,3
8169,2024-02-22 03:00:00,london,Hackney,3,3,0,-3.69,76,15.27,43.28,4173,18.52,2579,94.71,5,Low,Damaged,1182.99,0.6436,0.3835,1,0,Temperature Extremes,1
8170,2024-01-13 18:00:00,london,Kensington,18,5,1,7.85,37,2.63,47.36,7051,13.13,2497,41.11,7,Low,Wet,926.05,0.5914,0.126,0,0,Normal,0
8171,2024-02-15 09:00:00,london,Westminster,9,3,0,-1.22,59,5.19,15.83,4158,11.64,4141,92.84,9,Medium,Dry,1367.92,0.5776,0.168,1,0,Temperature Extremes,1
8172,2024-06-18 02:00:00,london,Hackney,2,1,0,2.2,43,32.99,44.56,4904,29.34,4538,87.81,9,High,Snowy,1553.47,0.7566,0.5605,0,1,Heavy Rain,1
8173,2024-01-19 09:00:00,london,Chelsea,9,4,0,9.98,70,48.74,0.19,10432,16.82,3801,106.36,9,Medium,Dry,1369.47,0.6269,0.2162,1,0,Heavy Rain,1
8174,2024-03-17 00:00:00,london,Hammersmith,0,6,1,5.66,33,43.8,68.5,8112,39.08,1255,73.11,5,High,Wet,564.41,0.867,0.424,1,0,Heavy Rain|Strong Winds,2
8175,2024-01-23 23:00:00,london,Westminster,23,1,0,22.21,50,33.45,77.6,9131,33.0,4973,68.74,1,High,Dry,1801.6,0.7971,0.2474,1,0,Heavy Rain|Strong Winds,2
8176,2024-01-08 23:00:00,london,Kensington,23,0,0,17.71,66,27.09,65.85,3326,26.56,4187,15.64,7,Low,Dry,1689.57,0.7265,0.0966,1,0,Heavy Rain|Strong Winds,2
8177,2024-06-07 19:00:00,london,Chelsea,19,4,0,22.45,63,16.12,43.73,10526,17.92,4196,15.83,8,High,Snowy,1754.84,0.6376,0.262,0,0,Normal,0
8178,2024-05-11 17:00:00,london,Hackney,17,5,1,5.47,82,38.82,30.8,9396,19.44,1696,26.22,6,High,Wet,616.02,0.6527,0.2113,0,1,Heavy Rain|High Humidity,2
8179,2024-05-24 15:00:00,london,Chelsea,15,4,0,10.83,50,10.36,71.9,6502,25.88,110,121.25,9,Low,Damaged,48.62,0.5512,0.5751,0,1,Strong Winds,1
8180,2024-02-19 09:00:00,london,Islington,9,0,0,8.42,94,26.38,60.09,5928,21.48,327,114.85,2,High,Dry,129.2,0.6734,0.3183,0,1,Heavy Rain|High Humidity|Strong Winds,3
8181,2024-06-20 17:00:00,london,Camden,17,3,0,12.01,33,43.6,71.02,8242,27.6,585,26.05,1,Medium,Damaged,196.92,0.7377,0.3332,1,0,Heavy Rain|Strong Winds,2
8182,2024-03-11 04:00:00,london,Kensington,4,0,0,-1.61,24,10.93,49.9,6705,22.59,3933,28.63,5,Low,Wet,1335.3,0.6849,0.1423,1,0,Temperature Extremes,1
8183,2024-05-09 01:00:00,london,Camden,1,3,0,16.89,90,37.06,13.51,3400,13.12,399,45.16,0,Low,Dry,165.97,0.5913,0.0865,0,0,Heavy Rain|High Humidity,2
8184,2024-06-09 08:00:00,london,Camden,8,6,1,27.35,96,16.05,79.02,3016,28.15,4359,8.6,0,Medium,Damaged,1942.7,0.7436,0.3173,1,1,High Humidity|Strong Winds,2
8185,2024-06-29 19:00:00,london,Westminster,19,5,1,3.2,78,39.74,65.12,3986,33.21,2532,92.39,9,Low,Snowy,897.36,0.7995,0.3906,1,0,Heavy Rain|Strong Winds,2
8186,2024-04-17 06:00:00,london,Southwark,6,2,0,24.41,90,11.67,12.27,5138,8.36,1413,89.28,3,High,Snowy,493.46,0.5477,0.3676,0,0,High Humidity,1
8187,2024-02-19 09:00:00,london,Islington,9,0,0,11.77,98,49.06,67.55,2944,29.84,327,129.8,2,High,Dry,118.88,0.7621,0.4285,0,0,Heavy Rain|High Humidity|Strong Winds,3
8188,2024-06-20 18:07:00,london,Chelsea,18,3,0,32.5,84,36.97,44.26,2658,23.46,3095,78.2,4,Medium,Wet,1075.04,0.6939,0.28,1,0,Heavy Rain|Temperature Extremes|High Humidity,3
8189,2024-06-05 20:00:00,london,Kensington,20,2,0,-4.32,80,12.05,29.89,7515,19.39,774,16.79,9,High,Wet,277.26,0.6523,0.2031,1,0,Temperature Extremes,1
8190,2024-01-26 04:00:00,london,Westminster,4,4,0,28.7,82,26.11,66.41,9133,28.93,782,80.54,6,High,Snowy,319.45,0.752,0.5181,1,1,Heavy Rain|High Humidity|Strong Winds,3
8191,2024-02-24 10:00:00,london,Hackney,10,5,1,33.99,80,45.05,15.39,5905,26.61,4968,122.91,2,Medium,Dry,2128.93,0.727,0.3079,1,0,Heavy Rain|Temperature Extremes,2
8192,2024-02-15 16:00:00,london,Kensington,16,3,0,21.09,78,13.02,60.18,7206,17.73,2343,93.45,3,High,Damaged,952.69,0.6357,0.596,1,1,Strong Winds,1
8193,2024-04-24 19:00:00,london,Kensington,19,2,0,9.12,71,44.24,28.3,6239,25.14,1230,8.47,9,High,Damaged,539.29,0.7114,0.3702,0,1,Heavy Rain,1
8194,2024-06-21 02:00:00,london,Hackney,2,4,0,-3.45,41,6.35,49.68,7161,19.29,1897,31.54,8,High,Wet,753.55,0.6513,0.2168,0,0,Temperature Extremes,1
8195,2024-06-05 08:08:00,london,Westminster,8,2,0,10.55,88,19.15,35.71,4295,15.1,4290,80.53,0,Medium,Damaged,1718.03,0.6101,0.4027,0,1,High Humidity,1
8196,2024-01-29 08:59:00,london,Hackney,8,0,0,27.59,30,42.3,16.25,9046,18.37,2428,83.4,2,High,Dry,822.85,0.642,0.2187,1,0,Heavy Rain,1
8197,2024-03-30 10:00:00,london,Islington,10,5,1,25.89,36,47.16,40.33,8280,27.35,518,106.73,3,Medium,Snowy,179.55,0.735,0.5316,1,1,Heavy Rain,1
8198,2024-07-12 12:00:00,london,Westminster,12,4,0,27.49,58,38.72,41.51,6480,23.01,25,13.92,9,High,Snowy,14.48,0.4352,0.2882,0,0,Heavy Rain,1
